Date,Open,High,Low,Close,Adj Close,Volume,Days
2015-09-01,122.470001,122.470001,120.43,121.089996,96.243629,278200,380
2015-09-02,122.300003,122.790001,121.610001,122.790001,97.59481,180000,381
2015-09-03,123.050003,124.43,123.050003,123.660004,98.286293,90700,382
2015-09-04,122.43,122.480003,121.370003,121.860001,96.855629,58700,383
2015-09-08,123.610001,124.300003,122.879997,124.260002,98.763191,86400,384
2015-09-09,125.230003,125.230003,121.970001,122.169998,97.102043,51900,385
2015-09-10,121.940002,123.260002,121.82,122.449997,97.324585,70600,386
2015-09-11,122.239998,123.150002,122,123.150002,97.880966,50000,387
2015-09-14,123.239998,123.239998,122.470001,122.779999,97.586884,45100,388
2015-09-15,122.809998,124.440002,122.540001,124.25,98.755249,88300,389
2015-09-16,124.889999,125.739998,124.75,125.589996,99.820282,80500,390
2015-09-17,125.57,127.120003,125.349998,125.669998,99.883873,81200,391
2015-09-18,124.230003,125.489998,123.870003,124.019997,98.572433,81800,392
2015-09-21,124.5,125.43,124.480003,125.07,99.406982,102300,393
2015-09-22,123.900002,123.900002,122.949997,123.57,98.214752,69000,394
2015-09-23,121.379997,121.470001,120.760002,121.379997,98.381721,57100,395
2015-09-24,120.529999,121.669998,120.400002,121.510002,98.487099,99200,396
2015-09-25,123.139999,123.419998,121.800003,122.32,99.143616,77300,397
2015-09-28,121.889999,121.970001,120,120.220001,97.441536,114600,398
2015-09-29,121.68,121.68,119.5,120.099998,97.344269,194500,399
2015-09-30,121.279999,121.620003,120.389999,121.260002,98.28447,130700,400
2015-10-01,121.68,121.68,120.239998,121.239998,98.268242,248300,401
2015-10-02,120.010002,122.900002,119.919998,122.900002,99.613731,82100,402
2015-10-05,123.510002,125.220001,123.510002,125.110001,101.404991,84300,403
2015-10-06,125.129997,125.360001,124.230003,124.260002,100.716072,69300,404
2015-10-07,124.910004,125.459999,124.339996,125.220001,101.494171,106900,405
2015-10-08,125.050003,126.839996,124.93,126.800003,102.774811,103500,406
2015-10-09,126.989998,127.550003,126.809998,127.269997,103.155716,103400,407
2015-10-12,127.580002,127.669998,127.059998,127.440002,103.293533,89400,408
2015-10-13,127.25,127.449997,126.489998,126.580002,102.596474,115100,409
2015-10-14,126.510002,126.830002,124.989998,125.209999,101.486031,72200,410
2015-10-15,125.669998,126.410004,125.379997,126.389999,102.442482,64400,411
2015-10-16,126.660004,127.68,126.660004,127.669998,103.479927,56300,412
2015-10-19,127.360001,128.119995,127.309998,128.100006,103.828484,52900,413
2015-10-20,128.070007,128.210007,127.779999,127.989998,103.739326,81700,414
2015-10-21,128.139999,128.779999,127.82,127.900002,103.666359,60500,415
2015-10-22,128.789993,130.600006,128.539993,130.350006,105.652153,111100,416
2015-10-23,131.240005,131.240005,129.610001,130.279999,105.595413,113000,417
2015-10-26,130.330002,130.410004,129.75,129.919998,105.303635,90900,418
2015-10-27,129.490005,130.020004,129.149994,130.020004,105.384659,69700,419
2015-10-28,130.119995,130.139999,128.240005,129.589996,105.036148,77000,420
2015-10-29,129.470001,129.820007,128.940002,129.539993,104.995628,99900,421
2015-10-30,129.259995,129.259995,128.309998,128.309998,103.998665,150000,422
2015-11-02,128.679993,129.070007,128.199997,129.039993,104.590363,203700,423
2015-11-03,128.759995,128.770004,127.690002,128.460007,104.120255,118600,424
2015-11-04,128.660004,128.660004,127.43,127.779999,103.569099,118800,425
2015-11-05,127.839996,127.949997,127.120003,127.900002,103.666359,161400,426
2015-11-06,127.690002,127.690002,125.629997,126.489998,102.523529,107300,427
2015-11-09,126.349998,126.349998,125.050003,125.690002,101.875092,104500,428
2015-11-10,125.589996,126.169998,125.589996,126.029999,102.150703,68400,429
2015-11-11,126.32,126.660004,125.910004,125.940002,102.077736,54900,430
2015-11-12,125.510002,125.510002,124,124,100.505302,137500,431
2015-11-13,123.839996,124.080002,122.879997,122.989998,99.686699,115800,432
2015-11-16,122.800003,124.910004,122.75,124.879997,101.218597,64800,433
2015-11-17,125.110001,125.769997,124.410004,124.690002,101.064575,70700,434
2015-11-18,124.970001,126.540001,124.970001,126.449997,102.491089,92200,435
2015-11-19,126.470001,127.349998,126.470001,126.720001,102.709946,208100,436
2015-11-20,127.290001,127.910004,125.940002,125.959999,102.093948,67400,437
2015-11-23,126.199997,127.330002,126.07,127.050003,102.977432,62500,438
2015-11-24,126.580002,127.800003,126.529999,127.419998,103.277328,92300,439
2015-11-25,127.540001,128.259995,127.540001,127.940002,103.698776,42900,440
2015-11-27,128.009995,128.630005,128.009995,128.369995,104.047318,26600,441
2015-11-30,128.600006,128.679993,127.040001,127.139999,103.050346,110400,442
2015-12-01,127.480003,128.050003,127.279999,127.889999,103.658279,342300,443
2015-12-02,127.900002,128.059998,127.089996,127.18,103.082771,141300,444
2015-12-03,127.760002,128.089996,126.010002,126.5,102.531654,100600,445
2015-12-04,126.709999,129.270004,126.709999,129.169998,104.695747,92800,446
2015-12-07,129.520004,129.970001,129.050003,129.550003,105.003708,156400,447
2015-12-08,128.669998,129.389999,128.449997,129.169998,104.695747,103800,448
2015-12-09,128.539993,129.770004,127.589996,128.029999,103.771729,188700,449
2015-12-10,128.190002,128.880005,127.839996,128.070007,103.804161,114500,450
2015-12-11,127.18,127.43,126.309998,126.620003,102.628883,147000,451
2015-12-14,126.660004,127.720001,126,127.720001,103.52047,117600,452
2015-12-15,128.380005,129.050003,128.020004,128.509995,104.160789,109000,453
2015-12-16,129.220001,131.190002,129.220001,130.990005,106.170914,119300,454
2015-12-17,131.009995,131.009995,129.419998,129.419998,104.898354,103100,455
2015-12-18,129.009995,129.009995,127.059998,127.059998,102.985535,157500,456
2015-12-21,127.980003,128.529999,127.470001,128.529999,104.176987,174400,457
2015-12-22,128.839996,130.259995,128.5,130.100006,105.449539,108700,458
2015-12-23,129.839996,130.429993,129.600006,130.350006,106.386475,114500,459
2015-12-24,130.25,130.490005,130.110001,130.110001,106.19062,39600,460
2015-12-28,129.809998,129.910004,129.429993,129.880005,106.002884,88700,461
2015-12-29,130.509995,131.089996,130.509995,130.970001,106.892487,97900,462
2015-12-30,130.970001,131.119995,130.429993,130.509995,106.51709,111600,463
2015-12-31,130.330002,130.330002,128.990005,129.070007,105.341797,173500,464
2016-01-04,127.5,127.5,126.139999,127.400002,103.978806,224500,465
2016-01-05,127.639999,128.360001,127.400002,128.149994,104.590912,138800,466
2016-01-06,126.809998,128.130005,126.620003,127.610001,104.150208,130000,467
2016-01-07,126.059998,127.199997,125.519997,125.970001,102.811707,240200,468
2016-01-08,126.690002,126.690002,124.739998,124.989998,102.011856,246900,469
2016-01-11,125.580002,126.449997,124.82,126.050003,102.876999,191800,470
2016-01-12,126.870003,127.150002,125.739998,126.739998,103.44014,215300,471
2016-01-13,126.82,126.879997,124.290001,124.519997,101.62825,259400,472
2016-01-14,124.68,125.730003,124.099998,124.919998,101.954727,222500,473
2016-01-15,122.75,123.580002,121.82,122.970001,100.36322,182100,474
2016-01-19,123.949997,124.580002,123.389999,124.160004,101.334457,256200,475
2016-01-20,122.639999,123.339996,120.330002,122.650002,100.102051,264300,476
2016-01-21,122.790001,123.639999,121.980003,123.190002,100.542778,240700,477
2016-01-22,124.639999,125.5,123.709999,125.190002,102.175087,168500,478
2016-01-25,124.910004,125.089996,124.040001,124.099998,101.285461,213100,479
2016-01-26,124.419998,125.970001,124.419998,125.279999,102.24852,109500,480
2016-01-27,125.290001,126.589996,124.300003,125.110001,102.109802,186300,481
2016-01-28,125.610001,126.760002,125.279999,126.309998,103.089195,189700,482
2016-01-29,126.809998,129.070007,126.660004,129.070007,105.341797,288100,483
2016-02-01,128.550003,129.869995,128.380005,129.339996,105.562149,158600,484
2016-02-02,128.559998,128.559998,127.410004,127.720001,104.239983,239400,485
2016-02-03,127.900002,128.389999,126.279999,127.470001,104.035934,201600,486
2016-02-04,126.93,127.099998,125.919998,126.5,103.244278,165400,487
2016-02-05,126.699997,126.93,125.610001,126.239998,103.032051,134200,488
2016-02-08,125.330002,126.120003,124.349998,125.879997,102.738228,150800,489
2016-02-09,124.809998,127.190002,124.75,126.489998,103.236115,239800,490
2016-02-10,127.150002,127.720001,126.300003,126.43,103.187149,165600,491
2016-02-11,124.779999,125.730003,123.989998,125.190002,102.175087,268500,492
2016-02-12,125.889999,127.07,125.580002,127.07,103.709457,175600,493
2016-02-16,128.139999,128.300003,127.190002,128.100006,104.550125,145100,494
2016-02-17,128.740005,129.809998,128.410004,129.490005,105.684586,130100,495
2016-02-18,129.009995,129.300003,128.300003,128.949997,105.243835,113700,496
2016-02-19,128.630005,129.380005,127.93,129.220001,105.464218,91800,497
2016-02-22,129.940002,130.139999,129.440002,129.75,105.896782,114400,498
2016-02-23,129.449997,129.979996,129.419998,129.699997,105.85598,191700,499
2016-02-24,129.149994,130.300003,128.539993,130.160004,106.231415,106500,500
2016-02-25,130.410004,131.729996,130.399994,131.720001,107.504623,114500,501
2016-02-26,131.899994,131.899994,129.789993,130.089996,106.174278,160200,502
2016-02-29,130.070007,130.860001,129.529999,129.589996,105.766182,101000,503
2016-03-01,130.300003,130.970001,130.020004,130.779999,106.737419,165500,504
2016-03-02,130.800003,131.240005,130.149994,131.190002,107.072044,159500,505
2016-03-03,130.839996,131.990005,130.369995,131.970001,107.708664,150300,506
2016-03-04,131.949997,132.910004,131.550003,132.589996,108.214668,244300,507
2016-03-07,131.960007,132.550003,131.710007,131.880005,107.635216,129200,508
2016-03-08,131.75,132.860001,131.309998,132.270004,107.953514,223500,509
2016-03-09,132.720001,133.309998,132.660004,133.220001,108.728859,108400,510
2016-03-10,133.630005,133.830002,132,133.100006,108.630928,225800,511
2016-03-11,133.889999,133.919998,133.210007,133.729996,109.145119,109100,512
2016-03-14,133.610001,133.889999,133.270004,133.649994,109.079803,134600,513
2016-03-15,133.149994,134.020004,133.080002,133.789993,109.194069,163300,514
2016-03-16,133.690002,134.419998,132.949997,134.149994,109.4879,162400,515
2016-03-17,134.130005,135.399994,134.029999,135.199997,110.344841,145600,516
2016-03-18,135.679993,135.679993,134.839996,135,110.181618,204200,517
2016-03-21,134.240005,134.860001,133.869995,134.440002,110.242317,130900,518
2016-03-22,134.279999,134.279999,133.350006,133.5,109.471489,178100,519
2016-03-23,133.479996,133.910004,133.130005,133.419998,109.405876,186100,520
2016-03-24,133.100006,133.360001,132.800003,133.360001,109.356689,158600,521
2016-03-28,133.509995,134.259995,133.509995,133.869995,109.774895,148100,522
2016-03-29,134.119995,135.110001,133.820007,135.110001,110.791725,133100,523
2016-03-30,135.580002,135.970001,135.330002,135.699997,111.27549,110800,524
2016-03-31,135.710007,136,135.220001,135.320007,110.963905,218700,525
2016-04-01,134.820007,137.059998,134.729996,136.960007,112.308708,199200,526
2016-04-04,137,137,136.070007,136.580002,111.997116,125900,527
2016-04-05,136.270004,136.320007,135.479996,135.679993,111.259117,85300,528
2016-04-06,135.860001,136.75,135.679993,136.710007,112.103737,128300,529
2016-04-07,136.300003,136.300003,134.899994,135.449997,111.070518,127200,530
2016-04-08,135.929993,136.229996,135.690002,136.100006,111.603516,145000,531
2016-04-11,136.449997,136.589996,135.080002,135.149994,110.824532,147000,532
2016-04-12,135.259995,136.130005,135.220001,135.960007,111.488747,128400,533
2016-04-13,136.520004,136.520004,134.589996,135.130005,110.808113,143400,534
2016-04-14,135.110001,135.300003,134.380005,134.470001,110.266914,127200,535
2016-04-15,134.720001,135.369995,134.369995,135.360001,110.996712,121400,536
2016-04-18,135.25,135.929993,135.029999,135.800003,111.357513,110300,537
2016-04-19,135.75,136.130005,135.5,136.009995,111.529732,103700,538
2016-04-20,135.839996,135.860001,134.350006,134.369995,110.184906,109900,539
2016-04-21,134.330002,134.330002,132.059998,132.059998,108.290672,185900,540
2016-04-22,131.889999,132.729996,131.360001,132.729996,108.840088,105300,541
2016-04-25,132.460007,133.550003,132.190002,133.520004,109.487923,101800,542
2016-04-26,133.830002,134,132.960007,133.289993,109.299278,121300,543
2016-04-27,133.720001,134.270004,132.75,133.850006,109.758514,83300,544
2016-04-28,133.559998,134.839996,133.559998,133.990005,109.873306,86000,545
2016-04-29,133.910004,134.070007,133.059998,133.869995,109.774895,118000,546
2016-05-02,134.130005,135.380005,134.130005,135.25,110.906532,233900,547
2016-05-03,134.990005,135.419998,134.5,134.929993,110.644073,165300,548
2016-05-04,134.490005,135.5,134.169998,135.259995,110.914688,104400,549
2016-05-05,135.240005,136.050003,134.919998,135.360001,110.996712,149800,550
2016-05-06,135.25,136.070007,134.800003,135.990005,111.513306,134200,551
2016-05-09,136.300003,137.160004,136.199997,136.809998,112.185722,105100,552
2016-05-10,137.229996,138.169998,137.229996,138.139999,113.276337,104400,553
2016-05-11,138.020004,138.119995,137.029999,137.089996,112.415344,84700,554
2016-05-12,137.580002,138.020004,137.179993,137.850006,113.038559,115400,555
2016-05-13,137.639999,137.639999,135.770004,136.119995,111.619919,100300,556
2016-05-16,136.210007,137.130005,135.729996,136.830002,112.202141,74400,557
2016-05-17,136.800003,136.800003,133.839996,134.210007,110.05368,101700,558
2016-05-18,133.639999,133.949997,132.25,132.919998,108.995903,142200,559
2016-05-19,132.940002,133.940002,132.75,133.919998,109.815895,78400,560
2016-05-20,134.240005,134.5,133.229996,133.429993,109.414085,93700,561
2016-05-23,133.490005,133.830002,133.380005,133.479996,109.455101,92400,562
2016-05-24,133.779999,134.910004,133.779999,134.710007,110.463699,80200,563
2016-05-25,134.990005,135.399994,134.630005,134.880005,110.603111,84100,564
2016-05-26,135.220001,135.669998,135.110001,135.389999,111.021286,101400,565
2016-05-27,135.559998,135.800003,135.199997,135.539993,111.144318,97200,566
2016-05-31,136,136.029999,134.550003,135,110.701508,120000,567
2016-06-01,134.960007,136.100006,134.960007,136.100006,111.603516,97000,568
2016-06-02,135.990005,136.380005,135.539993,136.380005,111.833168,78900,569
2016-06-03,136.5,137.220001,136.300003,137.110001,112.431732,95400,570
2016-06-06,137.479996,137.669998,136.75,137.220001,112.521912,93400,571
2016-06-07,137.429993,137.759995,137.050003,137.240005,112.538322,112400,572
2016-06-08,137.199997,138.029999,137.149994,137.899994,113.079544,88500,573
2016-06-09,137.800003,138.630005,137.800003,138.520004,113.587944,70900,574
2016-06-10,137.919998,138.720001,137.770004,138.529999,113.596161,121300,575
2016-06-13,138.380005,138.639999,137.300003,137.380005,112.653168,75300,576
2016-06-14,137.199997,137.740005,136.410004,137.669998,112.890953,149900,577
2016-06-15,137.759995,138.179993,137.259995,137.380005,112.653168,96800,578
2016-06-16,137.039993,138.320007,136.869995,138.320007,113.42395,176300,579
2016-06-17,138.050003,138.100006,136.919998,137.740005,112.948341,102500,580
2016-06-20,138.559998,139.070007,138.039993,138.110001,113.251747,139200,581
2016-06-21,137.820007,138.210007,137.669998,137.830002,113.650009,80200,582
2016-06-22,138.020004,138.410004,137.740005,137.820007,113.641785,165700,583
2016-06-23,138.520004,138.779999,138.119995,138.779999,114.433357,166600,584
2016-06-24,135.699997,137.699997,135.229996,135.970001,112.11631,244500,585
2016-06-27,135.589996,135.839996,134.720001,135.490005,111.720543,208100,586
2016-06-28,136.529999,136.529999,135.240005,136.419998,112.48735,259400,587
2016-06-29,137.160004,138.070007,137.130005,137.979996,113.773705,141900,588
2016-06-30,138.270004,141.210007,138.240005,141.210007,116.437065,165900,589
2016-07-01,141.479996,141.509995,140.619995,140.770004,116.074257,214800,590
2016-07-05,140.630005,142.050003,140.610001,141.320007,116.527748,186100,591
2016-07-06,141.289993,141.639999,140.570007,141.460007,116.643188,141500,592
2016-07-07,142.009995,142.270004,141.059998,141.419998,116.610199,277800,593
2016-07-08,141.949997,142.979996,141.5,142.929993,117.855301,118200,594
2016-07-11,142.869995,143.300003,142.190002,142.889999,117.822304,139100,595
2016-07-12,142.880005,142.889999,142.160004,142.279999,117.319313,235100,596
2016-07-13,142.529999,143.070007,142.110001,142.899994,117.830566,920000,597
2016-07-14,142.990005,143.710007,142.800003,143,117.913002,158200,598
2016-07-15,143.389999,143.630005,142.710007,143.050003,117.954285,174800,599
2016-07-18,143.139999,143.139999,142.600006,142.839996,117.78109,195700,600
2016-07-19,142.5,142.649994,142.070007,142.630005,117.60791,146100,601
